X,Y,Z,Roll,Pitch,Yaw,Actual X,Actual Y,Actual Z,Actual Roll,Actual Pitch,Actual Yaw,SMC X,SMC Y,SMC Z,SMC Roll,SMC Pitch,SMC Yaw,Target X,Target Y,Target Z,Target Roll,Target Pitch,Target Yaw,EKF X,EKF Y,EKF Z,EKF Roll,EKF Pitch,EKF Yaw
0.089162,-0.04019,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99167,0.71196,-3.14,1.042,1.2,1.2,0.041659,-0.079778,6,0,0,0,0.04072,-0.080243,6,0,0,0
0.090657,-0.03939,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.04096,-0.080118,6,0,0,0
0.090657,-0.03939,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.041178,-0.080005,6,0,0,0
0.090656,-0.039391,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.041374,-0.079902,6,0,0,0
0.090656,-0.039391,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.041552,-0.07981,6,0,0,0
0.090655,-0.039391,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.041714,-0.079726,6,0,0,0
0.090655,-0.039391,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.041859,-0.07965,6,0,0,0
0.090655,-0.039391,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.041991,-0.079582,6,0,0,0
0.090654,-0.039392,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.042111,-0.079519,6,0,0,0
0.090654,-0.039392,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.042219,-0.079463,6,0,0,0
0.090654,-0.039392,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99135,0.71179,-3.14,1.042,1.2,1.2,0.043246,-0.078929,6,0,0,0,0.042316,-0.079412,6,0,0,0
0.092133,-0.038562,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.042554,-0.079283,6,0,0,0
0.092132,-0.038563,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.042769,-0.079165,6,0,0,0
0.092132,-0.038563,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.042964,-0.079059,6,0,0,0
0.092131,-0.038563,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.04314,-0.078963,6,0,0,0
0.092131,-0.038563,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.0433,-0.078876,6,0,0,0
0.092131,-0.038563,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.043444,-0.078797,6,0,0,0
0.09213,-0.038564,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.043574,-0.078726,6,0,0,0
0.09213,-0.038564,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.043693,-0.078661,6,0,0,0
0.09213,-0.038564,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.043799,-0.078603,6,0,0,0
0.092129,-0.038564,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99104,0.71161,-3.14,1.042,1.2,1.2,0.044816,-0.078048,6,0,0,0,0.043896,-0.07855,6,0,0,0
0.093591,-0.037705,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.044131,-0.078416,6,0,0,0
0.093591,-0.037705,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.044344,-0.078294,6,0,0,0
0.09359,-0.037706,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.044537,-0.078184,6,0,0,0
0.09359,-0.037706,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.044711,-0.078084,6,0,0,0
0.09359,-0.037706,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.044868,-0.077994,6,0,0,0
0.093589,-0.037706,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.045011,-0.077913,6,0,0,0
0.093589,-0.037706,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.04514,-0.077839,6,0,0,0
0.093589,-0.037707,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.045257,-0.077772,6,0,0,0
0.093588,-0.037707,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.045363,-0.077711,6,0,0,0
0.093588,-0.037707,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99073,0.71143,-3.14,1.042,1.2,1.2,0.046368,-0.077136,6,0,0,0,0.045458,-0.077657,6,0,0,0
0.095033,-0.036819,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.045691,-0.077518,6,0,0,0
0.095032,-0.036819,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.045901,-0.077392,6,0,0,0
0.095032,-0.036819,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.046091,-0.077278,6,0,0,0
0.095031,-0.03682,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.046263,-0.077175,6,0,0,0
0.095031,-0.03682,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.046419,-0.077081,6,0,0,0
0.095031,-0.03682,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.04656,-0.076997,6,0,0,0
0.09503,-0.03682,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.046688,-0.07692,6,0,0,0
0.09503,-0.03682,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.046803,-0.076851,6,0,0,0
0.09503,-0.03682,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.046908,-0.076789,6,0,0,0
0.095029,-0.036821,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99042,0.71124,-3.14,1.042,1.2,1.2,0.047901,-0.076194,6,0,0,0,0.047002,-0.076732,6,0,0,0
0.096456,-0.035904,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.047232,-0.076588,6,0,0,0
0.096456,-0.035904,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.047439,-0.076458,6,0,0,0
0.096455,-0.035904,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.047627,-0.07634,6,0,0,0
0.096455,-0.035905,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.047798,-0.076234,6,0,0,0
0.096454,-0.035905,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.047951,-0.076137,6,0,0,0
0.096454,-0.035905,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.048091,-0.07605,6,0,0,0
0.096454,-0.035905,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.048217,-0.075971,6,0,0,0
0.096453,-0.035905,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.048331,-0.0759,6,0,0,0
0.096453,-0.035906,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.048434,-0.075835,6,0,0,0
0.096453,-0.035906,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.99012,0.71104,-3.14,1.042,1.2,1.2,0.049415,-0.07522,6,0,0,0,0.048527,-0.075777,6,0,0,0
0.097861,-0.034961,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.048754,-0.075628,6,0,0,0
0.09786,-0.034961,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.048959,-0.075494,6,0,0,0
0.09786,-0.034961,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049145,-0.075373,6,0,0,0
0.097859,-0.034961,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049313,-0.075263,6,0,0,0
0.097859,-0.034962,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049464,-0.075163,6,0,0,0
0.097859,-0.034962,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049602,-0.075073,6,0,0,0
0.097858,-0.034962,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049726,-0.074992,6,0,0,0
0.097858,-0.034962,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049839,-0.074918,6,0,0,0
0.097858,-0.034963,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.049941,-0.074851,6,0,0,0
0.097858,-0.034963,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98982,0.71084,-3.14,1.042,1.2,1.2,0.05091,-0.074217,6,0,0,0,0.050033,-0.074791,6,0,0,0
0.099246,-0.033989,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.050257,-0.074638,6,0,0,0
0.099246,-0.03399,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.050459,-0.0745,6,0,0,0
0.099245,-0.03399,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.050642,-0.074375,6,0,0,0
0.099245,-0.03399,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.050808,-0.074262,6,0,0,0
0.099245,-0.033991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.050958,-0.074159,6,0,0,0
0.099244,-0.033991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.051093,-0.074066,6,0,0,0
0.099244,-0.033991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.051216,-0.073982,6,0,0,0
0.099244,-0.033991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.051327,-0.073906,6,0,0,0
0.099243,-0.033991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.051428,-0.073838,6,0,0,0
0.099243,-0.033992,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98952,0.71064,-3.14,1.042,1.2,1.2,0.052384,-0.073184,6,0,0,0,0.051519,-0.073776,6,0,0,0
0.10061,-0.032991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.051739,-0.073618,6,0,0,0
0.10061,-0.032991,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.051939,-0.073476,6,0,0,0
0.10061,-0.032992,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052119,-0.073347,6,0,0,0
0.10061,-0.032992,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052283,-0.073231,6,0,0,0
0.10061,-0.032992,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052431,-0.073125,6,0,0,0
0.10061,-0.032992,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052564,-0.07303,6,0,0,0
0.10061,-0.032993,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052686,-0.072943,6,0,0,0
0.10061,-0.032993,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052795,-0.072865,6,0,0,0
0.10061,-0.032993,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052894,-0.072794,6,0,0,0
0.10061,-0.032993,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98923,0.71042,-3.14,1.042,1.2,1.2,0.053837,-0.072122,6,0,0,0,0.052984,-0.07273,6,0,0,0
0.10196,-0.031965,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.053201,-0.072569,6,0,0,0
0.10196,-0.031965,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.053398,-0.072423,6,0,0,0
0.10196,-0.031966,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.053576,-0.07229,6,0,0,0
0.10196,-0.031966,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.053737,-0.07217,6,0,0,0
0.10196,-0.031966,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.053883,-0.072062,6,0,0,0
0.10196,-0.031967,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.054014,-0.071964,6,0,0,0
0.10196,-0.031967,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.054134,-0.071875,6,0,0,0
0.10196,-0.031967,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.054242,-0.071795,6,0,0,0
0.10195,-0.031967,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.054339,-0.071722,6,0,0,0
0.10195,-0.031967,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98895,0.71021,-3.14,1.042,1.2,1.2,0.055269,-0.071031,6,0,0,0,0.054428,-0.071656,6,0,0,0
0.10328,-0.030913,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.054642,-0.07149,6,0,0,0
0.10328,-0.030913,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.054836,-0.07134,6,0,0,0
0.10328,-0.030913,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.055011,-0.071204,6,0,0,0
0.10328,-0.030914,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.055169,-0.071081,6,0,0,0
0.10328,-0.030914,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.055313,-0.07097,6,0,0,0
0.10328,-0.030914,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.055443,-0.070869,6,0,0,0
0.10328,-0.030914,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.05556,-0.070778,6,0,0,0
0.10328,-0.030915,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.055667,-0.070696,6,0,0,0
0.10328,-0.030915,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.055763,-0.070621,6,0,0,0
0.10328,-0.030915,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98866,0.70998,-3.14,1.042,1.2,1.2,0.056678,-0.069911,6,0,0,0,0.05585,-0.070554,6,0,0,0
0.10459,-0.029834,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.056061,-0.070383,6,0,0,0
0.10459,-0.029834,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.056251,-0.070229,6,0,0,0
0.10459,-0.029835,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.056424,-0.07009,6,0,0,0
0.10458,-0.029835,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.05658,-0.069964,6,0,0,0
0.10458,-0.029835,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.056721,-0.06985,6,0,0,0
0.10458,-0.029836,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.056849,-0.069746,6,0,0,0
0.10458,-0.029836,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.056965,-0.069653,6,0,0,0
0.10458,-0.029836,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.057069,-0.069568,6,0,0,0
0.10458,-0.029836,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.057164,-0.069492,6,0,0,0
0.10458,-0.029836,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98839,0.70975,-3.14,1.042,1.2,1.2,0.058065,-0.068764,6,0,0,0,0.05725,-0.069422,6,0,0,0
0.10587,-0.028729,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.057457,-0.069248,6,0,0,0
0.10587,-0.02873,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.057645,-0.06909,6,0,0,0
0.10587,-0.02873,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.057814,-0.068947,6,0,0,0
0.10587,-0.02873,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.057968,-0.068818,6,0,0,0
0.10587,-0.028731,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.058107,-0.068701,6,0,0,0
0.10587,-0.028731,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.058232,-0.068595,6,0,0,0
0.10587,-0.028731,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.058346,-0.0685,6,0,0,0
0.10587,-0.028731,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.058449,-0.068413,6,0,0,0
0.10587,-0.028732,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.058542,-0.068335,6,0,0,0
0.10586,-0.028732,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98811,0.70952,-3.14,1.042,1.2,1.2,0.059429,-0.067589,6,0,0,0,0.058627,-0.068264,6,0,0,0
0.10713,-0.027599,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98785,0.70928,-3.14,1.042,1.2,1.2,0.060768,-0.066387,6,0,0,0,0.05883,-0.068085,6,0,0,0
0.10713,-0.0276,5.543,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,0.98785,0.70928,-3.14,1.042,1.2,1.2,0.060768,-0.066387,6,0,0,0,0.059015,-0.067924,6,0,0,0
